agent_id,day,from,to
15823,78,mean_reversion,risk_averse
15823,79,risk_averse,momentum
15823,80,momentum,arbitrage
15823,81,arbitrage,mean_reversion
15823,82,mean_reversion,momentum
15823,90,momentum,mean_reversion
15823,91,mean_reversion,risk_averse
15823,92,risk_averse,momentum
15823,93,momentum,mean_reversion
15823,94,mean_reversion,momentum
15823,95,momentum,contrarian
15572,10,momentum,contrarian
15572,23,contrarian,momentum
15572,25,momentum,contrarian
15572,26,contrarian,momentum
15572,27,momentum,mean_reversion
15572,28,mean_reversion,risk_averse
15572,29,risk_averse,mean_reversion
15572,30,mean_reversion,momentum
15572,31,momentum,mean_reversion
15572,32,mean_reversion,risk_averse
15572,33,risk_averse,mean_reversion
15572,34,mean_reversion,arbitrage
15572,35,arbitrage,risk_averse
15572,36,risk_averse,arbitrage
15572,37,arbitrage,contrarian
15572,38,contrarian,arbitrage
15572,39,arbitrage,momentum
15572,40,momentum,risk_averse
15572,41,risk_averse,momentum
15572,42,momentum,mean_reversion
15572,43,mean_reversion,contrarian
15572,44,contrarian,arbitrage
15572,53,arbitrage,mean_reversion
15572,54,mean_reversion,arbitrage
15572,55,arbitrage,momentum
15572,56,momentum,mean_reversion
15572,57,mean_reversion,arbitrage
15572,58,arbitrage,momentum
15572,59,momentum,contrarian
15572,60,contrarian,momentum
15572,61,momentum,mean_reversion
15572,64,mean_reversion,momentum
15572,65,momentum,mean_reversion
15572,66,mean_reversion,arbitrage
15572,67,arbitrage,risk_averse
15572,78,risk_averse,momentum
15572,79,momentum,risk_averse
15572,80,risk_averse,arbitrage
15572,81,arbitrage,risk_averse
15572,82,risk_averse,arbitrage
15572,84,arbitrage,mean_reversion
15572,85,mean_reversion,arbitrage
15572,86,arbitrage,mean_reversion
15572,87,mean_reversion,arbitrage
15572,88,arbitrage,contrarian
15572,89,contrarian,risk_averse
15572,90,risk_averse,momentum
15572,91,momentum,contrarian
15572,92,contrarian,mean_reversion
15572,93,mean_reversion,contrarian
15572,94,contrarian,arbitrage
15572,95,arbitrage,risk_averse
15572,96,risk_averse,momentum
15572,97,momentum,contrarian
15572,98,contrarian,arbitrage
15572,99,arbitrage,momentum
14932,10,momentum,contrarian
14932,22,contrarian,arbitrage
14932,23,arbitrage,risk_averse
14932,25,risk_averse,contrarian
14932,29,contrarian,mean_reversion
14932,30,mean_reversion,risk_averse
14932,32,risk_averse,mean_reversion
14932,34,mean_reversion,contrarian
14932,35,contrarian,momentum
14932,36,momentum,mean_reversion
14932,37,mean_reversion,momentum
14932,38,momentum,mean_reversion
14932,39,mean_reversion,risk_averse
14932,40,risk_averse,arbitrage
14932,42,arbitrage,risk_averse
14932,43,risk_averse,arbitrage
14932,44,arbitrage,risk_averse
14932,45,risk_averse,momentum
14932,46,momentum,risk_averse
14932,78,risk_averse,momentum
14932,79,momentum,contrarian
14932,80,contrarian,arbitrage
14932,81,arbitrage,risk_averse
14932,82,risk_averse,arbitrage
14932,83,arbitrage,momentum
14932,84,momentum,contrarian
14932,85,contrarian,risk_averse
14932,86,risk_averse,contrarian
15271,10,momentum,contrarian
15271,23,contrarian,arbitrage
15271,24,arbitrage,mean_reversion
15271,25,mean_reversion,momentum
15271,26,momentum,risk_averse
15271,30,risk_averse,mean_reversion
15271,31,mean_reversion,momentum
15271,32,momentum,contrarian
15271,36,contrarian,arbitrage
15271,45,arbitrage,mean_reversion
15271,46,mean_reversion,momentum
15271,47,momentum,risk_averse
15271,49,risk_averse,momentum
15271,50,momentum,risk_averse
15271,51,risk_averse,arbitrage
15271,52,arbitrage,mean_reversion
15271,53,mean_reversion,contrarian
15271,59,contrarian,mean_reversion
15271,62,mean_reversion,arbitrage
15271,64,arbitrage,contrarian
15271,75,contrarian,risk_averse
15271,78,risk_averse,momentum
15271,79,momentum,arbitrage
15271,80,arbitrage,momentum
15271,81,momentum,contrarian
15271,82,contrarian,risk_averse
15271,83,risk_averse,contrarian
15271,85,contrarian,momentum
15271,86,momentum,contrarian
15271,87,contrarian,momentum
15271,88,momentum,mean_reversion
15271,89,mean_reversion,contrarian
15271,99,contrarian,mean_reversion
15566,10,momentum,risk_averse
15566,11,risk_averse,momentum
15566,12,momentum,contrarian
15566,23,contrarian,momentum
15566,24,momentum,mean_reversion
15566,25,mean_reversion,momentum
15566,29,momentum,arbitrage
15566,30,arbitrage,mean_reversion
15566,31,mean_reversion,arbitrage
15566,32,arbitrage,momentum
15566,33,momentum,contrarian
15566,34,contrarian,mean_reversion
15566,35,mean_reversion,risk_averse
15566,36,risk_averse,momentum
15566,37,momentum,contrarian
15566,38,contrarian,mean_reversion
15566,39,mean_reversion,contrarian
15566,40,contrarian,mean_reversion
15566,41,mean_reversion,risk_averse
15566,42,risk_averse,contrarian
15566,43,contrarian,arbitrage
15566,44,arbitrage,momentum
15566,54,momentum,contrarian
15566,59,contrarian,mean_reversion
15566,60,mean_reversion,contrarian
15566,61,contrarian,arbitrage
15566,62,arbitrage,momentum
15566,64,momentum,mean_reversion
15566,65,mean_reversion,momentum
15566,78,momentum,mean_reversion
15566,79,mean_reversion,risk_averse
15566,80,risk_averse,mean_reversion
15566,81,mean_reversion,arbitrage
15566,82,arbitrage,contrarian
15566,83,contrarian,risk_averse
15566,84,risk_averse,mean_reversion
15566,85,mean_reversion,contrarian
15566,86,contrarian,arbitrage
15566,87,arbitrage,contrarian
15566,88,contrarian,arbitrage
15566,89,arbitrage,risk_averse
15566,90,risk_averse,arbitrage
15566,93,arbitrage,mean_reversion
15566,94,mean_reversion,arbitrage
14926,10,momentum,mean_reversion
14926,22,mean_reversion,risk_averse
14926,23,risk_averse,mean_reversion
14926,24,mean_reversion,contrarian
14926,25,contrarian,risk_averse
14926,27,risk_averse,contrarian
14926,29,contrarian,risk_averse
14926,30,risk_averse,mean_reversion
14926,31,mean_reversion,risk_averse
14926,32,risk_averse,momentum
14926,33,momentum,arbitrage
14926,34,arbitrage,mean_reversion
14926,35,mean_reversion,risk_averse
14926,36,risk_averse,contrarian
14926,37,contrarian,momentum
14926,38,momentum,contrarian
14926,39,contrarian,momentum
14926,40,momentum,risk_averse
14926,41,risk_averse,arbitrage
14926,78,arbitrage,contrarian
14926,79,contrarian,arbitrage
14926,80,arbitrage,contrarian
14926,81,contrarian,mean_reversion
14926,82,mean_reversion,arbitrage
14926,83,arbitrage,contrarian
14926,84,contrarian,mean_reversion
14926,85,mean_reversion,contrarian
14926,86,contrarian,risk_averse
14926,87,risk_averse,contrarian
14926,88,contrarian,risk_averse
14926,89,risk_averse,momentum
14926,90,momentum,contrarian
14926,91,contrarian,arbitrage
14926,92,arbitrage,momentum
14926,93,momentum,arbitrage
14926,94,arbitrage,contrarian
14926,95,contrarian,momentum
14926,96,momentum,mean_reversion
14926,97,mean_reversion,momentum
14926,98,momentum,arbitrage
14926,99,arbitrage,mean_reversion
15303,10,momentum,mean_reversion
15303,11,mean_reversion,momentum
15303,12,momentum,contrarian
15303,23,contrarian,mean_reversion
15303,24,mean_reversion,momentum
15303,25,momentum,contrarian
15303,26,contrarian,momentum
15303,27,momentum,arbitrage
15303,28,arbitrage,risk_averse
15303,29,risk_averse,momentum
15303,30,momentum,contrarian
15303,31,contrarian,momentum
15303,32,momentum,contrarian
15303,34,contrarian,risk_averse
15303,35,risk_averse,arbitrage
15303,36,arbitrage,contrarian
15303,37,contrarian,risk_averse
15303,38,risk_averse,mean_reversion
15303,39,mean_reversion,risk_averse
15303,40,risk_averse,mean_reversion
15303,41,mean_reversion,contrarian
15303,42,contrarian,arbitrage
15303,43,arbitrage,risk_averse
15303,44,risk_averse,contrarian
15303,45,contrarian,momentum
15303,46,momentum,risk_averse
15303,50,risk_averse,mean_reversion
15303,53,mean_reversion,contrarian
15303,54,contrarian,mean_reversion
15303,55,mean_reversion,contrarian
15303,56,contrarian,risk_averse
15303,57,risk_averse,arbitrage
15303,58,arbitrage,mean_reversion
15303,59,mean_reversion,arbitrage
15303,78,arbitrage,risk_averse
15303,79,risk_averse,mean_reversion
15303,80,mean_reversion,momentum
15303,81,momentum,risk_averse
15303,82,risk_averse,momentum
15303,88,momentum,arbitrage
15303,90,arbitrage,mean_reversion
15303,91,mean_reversion,momentum
15303,92,momentum,mean_reversion
15303,93,mean_reversion,risk_averse
15303,94,risk_averse,arbitrage
15303,95,arbitrage,momentum
15303,96,momentum,risk_averse
15303,97,risk_averse,contrarian
15303,98,contrarian,mean_reversion
15303,99,mean_reversion,risk_averse
15338,10,momentum,mean_reversion
15338,11,mean_reversion,arbitrage
15338,12,arbitrage,mean_reversion
15338,23,mean_reversion,risk_averse
15338,26,risk_averse,mean_reversion
15338,27,mean_reversion,risk_averse
15338,28,risk_averse,mean_reversion
15338,29,mean_reversion,risk_averse
15338,30,risk_averse,contrarian
15338,42,contrarian,momentum
15338,43,momentum,risk_averse
15338,44,risk_averse,contrarian
15338,45,contrarian,risk_averse
15338,46,risk_averse,contrarian
15338,47,contrarian,arbitrage
15338,49,arbitrage,risk_averse
15338,50,risk_averse,momentum
15338,51,momentum,contrarian
15338,61,contrarian,momentum
15338,65,momentum,mean_reversion
15338,66,mean_reversion,arbitrage
15338,80,arbitrage,risk_averse
15338,81,risk_averse,contrarian
15338,82,contrarian,mean_reversion
15338,83,mean_reversion,contrarian
15338,84,contrarian,momentum
15338,85,momentum,contrarian
15338,86,contrarian,arbitrage
15338,87,arbitrage,momentum
15338,88,momentum,risk_averse
15338,89,risk_averse,arbitrage
15338,90,arbitrage,risk_averse
15338,91,risk_averse,mean_reversion
15338,92,mean_reversion,contrarian
15338,93,contrarian,arbitrage
15338,94,arbitrage,mean_reversion
15338,95,mean_reversion,arbitrage
15338,96,arbitrage,momentum
15338,97,momentum,arbitrage
15338,98,arbitrage,mean_reversion
15338,99,mean_reversion,contrarian
15101,10,momentum,risk_averse
15101,11,risk_averse,momentum
15101,12,momentum,contrarian
15101,23,contrarian,mean_reversion
15101,24,mean_reversion,arbitrage
15101,25,arbitrage,contrarian
15101,26,contrarian,risk_averse
15101,27,risk_averse,momentum
15101,28,momentum,mean_reversion
15101,29,mean_reversion,arbitrage
15101,30,arbitrage,risk_averse
15101,31,risk_averse,arbitrage
15101,32,arbitrage,contrarian
15101,44,contrarian,momentum
15101,50,momentum,risk_averse
15101,51,risk_averse,arbitrage
15101,54,arbitrage,contrarian
15101,59,contrarian,risk_averse
15101,60,risk_averse,arbitrage
15101,62,arbitrage,mean_reversion
15101,64,mean_reversion,momentum
15101,65,momentum,arbitrage
15101,66,arbitrage,mean_reversion
15101,67,mean_reversion,contrarian
15101,75,contrarian,arbitrage
15101,78,arbitrage,mean_reversion
15101,79,mean_reversion,momentum
15101,80,momentum,arbitrage
15101,81,arbitrage,momentum
15101,82,momentum,contrarian
15101,83,contrarian,mean_reversion
15101,85,mean_reversion,risk_averse
15101,86,risk_averse,arbitrage
15101,87,arbitrage,risk_averse
15101,88,risk_averse,mean_reversion
15101,89,mean_reversion,momentum
15101,90,momentum,contrarian
15101,91,contrarian,risk_averse
15101,92,risk_averse,arbitrage
15101,93,arbitrage,risk_averse
15101,94,risk_averse,momentum
15101,95,momentum,mean_reversion
15101,98,mean_reversion,arbitrage
14859,10,momentum,contrarian
14859,22,contrarian,arbitrage
14859,23,arbitrage,contrarian
14859,24,contrarian,momentum
14859,25,momentum,risk_averse
14859,26,risk_averse,arbitrage
14859,27,arbitrage,momentum
14859,28,momentum,mean_reversion
14859,29,mean_reversion,arbitrage
14859,30,arbitrage,contrarian
14859,31,contrarian,mean_reversion
14859,33,mean_reversion,momentum
14859,34,momentum,mean_reversion
14859,35,mean_reversion,contrarian
14859,36,contrarian,arbitrage
14859,37,arbitrage,momentum
14859,38,momentum,risk_averse
14859,39,risk_averse,arbitrage
14859,40,arbitrage,risk_averse
14859,41,risk_averse,arbitrage
14859,43,arbitrage,risk_averse
14859,44,risk_averse,arbitrage
14859,45,arbitrage,risk_averse
14859,78,risk_averse,contrarian
14859,79,contrarian,mean_reversion
14859,80,mean_reversion,contrarian
14859,81,contrarian,momentum
14859,82,momentum,arbitrage
14859,83,arbitrage,contrarian
14859,84,contrarian,risk_averse
14859,85,risk_averse,mean_reversion
14859,86,mean_reversion,contrarian
14859,87,contrarian,arbitrage
14859,88,arbitrage,risk_averse
14859,89,risk_averse,contrarian
14859,90,contrarian,momentum
15382,10,momentum,contrarian
15382,22,contrarian,mean_reversion
15382,23,mean_reversion,risk_averse
15382,24,risk_averse,momentum
15382,25,momentum,arbitrage
15382,26,arbitrage,contrarian
15382,29,contrarian,arbitrage
15382,30,arbitrage,mean_reversion
15382,31,mean_reversion,arbitrage
15382,32,arbitrage,momentum
15382,33,momentum,mean_reversion
15382,34,mean_reversion,momentum
15382,35,momentum,arbitrage
15382,36,arbitrage,risk_averse
15382,37,risk_averse,arbitrage
15382,38,arbitrage,mean_reversion
15382,39,mean_reversion,contrarian
15382,40,contrarian,mean_reversion
15382,42,mean_reversion,risk_averse
15382,43,risk_averse,momentum
15382,44,momentum,risk_averse
15382,45,risk_averse,momentum
15382,46,momentum,contrarian
15382,47,contrarian,momentum
15382,49,momentum,contrarian
15382,50,contrarian,arbitrage
15382,51,arbitrage,mean_reversion
15382,52,mean_reversion,risk_averse
15382,53,risk_averse,contrarian
15382,54,contrarian,arbitrage
15382,55,arbitrage,mean_reversion
15382,56,mean_reversion,momentum
15382,57,momentum,contrarian
15382,58,contrarian,mean_reversion
15382,59,mean_reversion,risk_averse
15382,60,risk_averse,arbitrage
15382,61,arbitrage,risk_averse
15382,62,risk_averse,mean_reversion
15382,78,mean_reversion,risk_averse
15382,79,risk_averse,momentum
15382,80,momentum,risk_averse
15382,81,risk_averse,mean_reversion
15382,82,mean_reversion,momentum
15382,83,momentum,contrarian
15382,85,contrarian,momentum
15382,86,momentum,mean_reversion
15382,87,mean_reversion,arbitrage
15382,88,arbitrage,contrarian
15382,89,contrarian,momentum
15382,90,momentum,mean_reversion
15382,91,mean_reversion,arbitrage
15382,92,arbitrage,mean_reversion
15382,93,mean_reversion,arbitrage
15382,94,arbitrage,risk_averse
15382,95,risk_averse,mean_reversion
15382,96,mean_reversion,contrarian
15382,97,contrarian,arbitrage
15382,98,arbitrage,contrarian
15382,99,contrarian,arbitrage
15387,10,momentum,arbitrage
15387,12,arbitrage,contrarian
15387,23,contrarian,arbitrage
15387,24,arbitrage,momentum
15387,25,momentum,mean_reversion
15387,26,mean_reversion,contrarian
15387,27,contrarian,mean_reversion
15387,28,mean_reversion,momentum
15387,29,momentum,mean_reversion
15387,30,mean_reversion,risk_averse
15387,31,risk_averse,arbitrage
15387,32,arbitrage,mean_reversion
15387,33,mean_reversion,contrarian
15387,34,contrarian,arbitrage
15387,35,arbitrage,momentum
15387,36,momentum,mean_reversion
15387,37,mean_reversion,momentum
15387,38,momentum,arbitrage
15387,39,arbitrage,momentum
15387,40,momentum,risk_averse
15387,41,risk_averse,arbitrage
15387,42,arbitrage,risk_averse
15387,43,risk_averse,arbitrage
15387,44,arbitrage,momentum
15387,45,momentum,mean_reversion
15387,59,mean_reversion,momentum
15387,81,momentum,risk_averse
15387,82,risk_averse,arbitrage
15387,83,arbitrage,mean_reversion
15387,84,mean_reversion,arbitrage
15387,85,arbitrage,mean_reversion
15387,86,mean_reversion,contrarian
15387,87,contrarian,momentum
15387,88,momentum,risk_averse
15387,89,risk_averse,contrarian
15387,92,contrarian,mean_reversion
15646,10,momentum,arbitrage
15646,23,arbitrage,momentum
15646,27,momentum,arbitrage
15646,29,arbitrage,risk_averse
15646,30,risk_averse,mean_reversion
15646,31,mean_reversion,arbitrage
15646,32,arbitrage,momentum
15646,33,momentum,contrarian
15646,34,contrarian,arbitrage
15646,35,arbitrage,mean_reversion
15646,36,mean_reversion,risk_averse
15646,37,risk_averse,momentum
15646,38,momentum,arbitrage
15646,39,arbitrage,mean_reversion
15646,40,mean_reversion,momentum
15646,41,momentum,risk_averse
15646,42,risk_averse,contrarian
15646,43,contrarian,mean_reversion
15646,44,mean_reversion,risk_averse
15646,53,risk_averse,arbitrage
15646,54,arbitrage,risk_averse
15646,55,risk_averse,mean_reversion
15646,56,mean_reversion,arbitrage
15646,57,arbitrage,contrarian
15646,58,contrarian,mean_reversion
15646,59,mean_reversion,momentum
15646,60,momentum,contrarian
15646,61,contrarian,mean_reversion
15646,62,mean_reversion,contrarian
15646,64,contrarian,mean_reversion
15646,65,mean_reversion,arbitrage
15646,66,arbitrage,risk_averse
15646,67,risk_averse,arbitrage
15646,68,arbitrage,contrarian
15646,69,contrarian,momentum
15646,78,momentum,arbitrage
15646,80,arbitrage,risk_averse
15646,81,risk_averse,momentum
15646,82,momentum,arbitrage
15646,83,arbitrage,risk_averse
15646,84,risk_averse,arbitrage
15646,85,arbitrage,mean_reversion
15646,86,mean_reversion,momentum
15646,87,momentum,arbitrage
15646,88,arbitrage,risk_averse
15646,89,risk_averse,arbitrage
15646,90,arbitrage,risk_averse
15646,91,risk_averse,momentum
15646,92,momentum,contrarian
15646,93,contrarian,momentum
15646,94,momentum,arbitrage
15646,95,arbitrage,momentum
15646,96,momentum,contrarian
15646,97,contrarian,risk_averse
15646,98,risk_averse,mean_reversion
15646,99,mean_reversion,momentum
15142,10,momentum,arbitrage
15142,11,arbitrage,risk_averse
15142,12,risk_averse,momentum
15142,27,momentum,contrarian
15142,29,contrarian,arbitrage
15142,30,arbitrage,contrarian
15142,42,contrarian,arbitrage
15142,43,arbitrage,mean_reversion
15142,44,mean_reversion,momentum
15142,45,momentum,risk_averse
15142,57,risk_averse,contrarian
15142,58,contrarian,risk_averse
15142,59,risk_averse,contrarian
15142,66,contrarian,momentum
15142,68,momentum,arbitrage
15142,69,arbitrage,contrarian
15142,71,contrarian,arbitrage
15142,77,arbitrage,contrarian
15142,78,contrarian,arbitrage
15142,79,arbitrage,momentum
15142,80,momentum,arbitrage
15142,81,arbitrage,risk_averse
15142,82,risk_averse,mean_reversion
15142,83,mean_reversion,arbitrage
15142,85,arbitrage,contrarian
15142,86,contrarian,risk_averse
15142,87,risk_averse,momentum
15142,88,momentum,mean_reversion
15142,89,mean_reversion,arbitrage
15142,90,arbitrage,contrarian
15142,91,contrarian,risk_averse
15142,92,risk_averse,momentum
15142,93,momentum,arbitrage
15142,94,arbitrage,risk_averse
15142,95,risk_averse,arbitrage
15142,96,arbitrage,contrarian
15570,10,momentum,arbitrage
15570,11,arbitrage,momentum
15570,12,momentum,mean_reversion
15570,23,mean_reversion,arbitrage
15570,24,arbitrage,momentum
15570,25,momentum,arbitrage
15570,26,arbitrage,risk_averse
15570,27,risk_averse,mean_reversion
15570,28,mean_reversion,contrarian
15570,29,contrarian,risk_averse
15570,30,risk_averse,momentum
15570,31,momentum,mean_reversion
15570,32,mean_reversion,arbitrage
15570,33,arbitrage,risk_averse
15570,34,risk_averse,mean_reversion
15570,35,mean_reversion,arbitrage
15570,36,arbitrage,contrarian
15570,37,contrarian,arbitrage
15570,38,arbitrage,risk_averse
15570,39,risk_averse,arbitrage
15570,43,arbitrage,momentum
15570,44,momentum,contrarian
15570,45,contrarian,risk_averse
15570,46,risk_averse,mean_reversion
15570,47,mean_reversion,risk_averse
15570,50,risk_averse,mean_reversion
15570,51,mean_reversion,risk_averse
15570,52,risk_averse,momentum
15570,53,momentum,mean_reversion
15570,54,mean_reversion,risk_averse
15570,55,risk_averse,mean_reversion
15570,56,mean_reversion,momentum
15570,57,momentum,mean_reversion
15570,58,mean_reversion,arbitrage
15570,59,arbitrage,contrarian
15570,60,contrarian,mean_reversion
15570,61,mean_reversion,momentum
15570,79,momentum,risk_averse
15570,80,risk_averse,contrarian
15570,81,contrarian,momentum
15570,82,momentum,arbitrage
15570,83,arbitrage,mean_reversion
15570,84,mean_reversion,arbitrage
15570,85,arbitrage,risk_averse
15570,86,risk_averse,arbitrage
15570,87,arbitrage,contrarian
15570,88,contrarian,mean_reversion
15570,89,mean_reversion,risk_averse
15570,90,risk_averse,arbitrage
15570,91,arbitrage,momentum
15570,92,momentum,risk_averse
15570,93,risk_averse,momentum
15570,94,momentum,contrarian
15570,98,contrarian,mean_reversion
15570,99,mean_reversion,risk_averse
15843,10,momentum,contrarian
15843,22,contrarian,risk_averse
15843,23,risk_averse,arbitrage
15843,24,arbitrage,momentum
15843,25,momentum,contrarian
15843,26,contrarian,arbitrage
15843,27,arbitrage,contrarian
15843,28,contrarian,risk_averse
15843,29,risk_averse,momentum
15843,30,momentum,risk_averse
15843,31,risk_averse,contrarian
15843,39,contrarian,momentum
15843,40,momentum,mean_reversion
15843,41,mean_reversion,arbitrage
15843,42,arbitrage,momentum
15843,43,momentum,contrarian
15843,44,contrarian,arbitrage
15843,45,arbitrage,risk_averse
15843,46,risk_averse,contrarian
15843,61,contrarian,arbitrage
15843,64,arbitrage,risk_averse
15843,65,risk_averse,contrarian
15843,66,contrarian,momentum
15843,67,momentum,risk_averse
15843,78,risk_averse,momentum
15843,79,momentum,mean_reversion
15843,80,mean_reversion,arbitrage
15843,81,arbitrage,risk_averse
15843,82,risk_averse,mean_reversion
15843,83,mean_reversion,risk_averse
15843,84,risk_averse,momentum
15843,85,momentum,risk_averse
15843,86,risk_averse,arbitrage
15843,87,arbitrage,momentum
15843,88,momentum,arbitrage
15843,89,arbitrage,momentum
15843,90,momentum,risk_averse
15843,91,risk_averse,momentum
15843,92,momentum,contrarian
15843,93,contrarian,arbitrage
15843,94,arbitrage,momentum
15843,95,momentum,mean_reversion
15843,96,mean_reversion,risk_averse
15843,97,risk_averse,arbitrage
15843,98,arbitrage,contrarian
15843,99,contrarian,momentum
15657,10,momentum,arbitrage
15657,22,arbitrage,risk_averse
15657,23,risk_averse,arbitrage
15657,24,arbitrage,momentum
15657,25,momentum,mean_reversion
15657,26,mean_reversion,arbitrage
15657,27,arbitrage,momentum
15657,28,momentum,risk_averse
15657,29,risk_averse,contrarian
15657,30,contrarian,risk_averse
15657,31,risk_averse,contrarian
15657,32,contrarian,risk_averse
15657,33,risk_averse,contrarian
15657,34,contrarian,risk_averse
15657,35,risk_averse,arbitrage
15657,36,arbitrage,contrarian
15657,37,contrarian,momentum
15657,38,momentum,risk_averse
15657,39,risk_averse,mean_reversion
15657,40,mean_reversion,momentum
15657,41,momentum,risk_averse
15657,42,risk_averse,momentum
15657,43,momentum,arbitrage
15657,44,arbitrage,momentum
15657,45,momentum,arbitrage
15657,46,arbitrage,risk_averse
15657,53,risk_averse,momentum
15657,54,momentum,risk_averse
15657,55,risk_averse,mean_reversion
15657,56,mean_reversion,arbitrage
15657,57,arbitrage,risk_averse
15657,58,risk_averse,contrarian
15657,59,contrarian,arbitrage
15657,60,arbitrage,mean_reversion
15657,61,mean_reversion,risk_averse
15657,77,risk_averse,mean_reversion
15657,78,mean_reversion,contrarian
15657,79,contrarian,mean_reversion
15657,80,mean_reversion,arbitrage
15657,81,arbitrage,risk_averse
15657,82,risk_averse,momentum
15657,83,momentum,contrarian
15657,84,contrarian,risk_averse
15657,85,risk_averse,mean_reversion
15657,86,mean_reversion,contrarian
15657,87,contrarian,momentum
15657,88,momentum,mean_reversion
15657,89,mean_reversion,momentum
15657,90,momentum,mean_reversion
15657,91,mean_reversion,arbitrage
15657,92,arbitrage,risk_averse
15657,93,risk_averse,arbitrage
15657,94,arbitrage,contrarian
15657,95,contrarian,risk_averse
15657,96,risk_averse,contrarian
15657,97,contrarian,momentum
15657,98,momentum,arbitrage
15657,99,arbitrage,risk_averse
15165,10,momentum,mean_reversion
15165,11,mean_reversion,momentum
15165,12,momentum,risk_averse
15165,20,risk_averse,momentum
15165,22,momentum,contrarian
15165,23,contrarian,momentum
15165,24,momentum,mean_reversion
15165,38,mean_reversion,momentum
15165,39,momentum,arbitrage
15165,40,arbitrage,risk_averse
15165,41,risk_averse,arbitrage
15165,42,arbitrage,risk_averse
15165,43,risk_averse,arbitrage
15165,44,arbitrage,momentum
15165,45,momentum,contrarian
15165,61,contrarian,risk_averse
15165,62,risk_averse,momentum
15165,64,momentum,contrarian
15165,65,contrarian,risk_averse
15165,66,risk_averse,arbitrage
15165,67,arbitrage,mean_reversion
15165,78,mean_reversion,contrarian
15165,79,contrarian,risk_averse
15165,80,risk_averse,mean_reversion
15165,81,mean_reversion,arbitrage
15165,82,arbitrage,risk_averse
15165,83,risk_averse,contrarian
15165,84,contrarian,arbitrage
15165,85,arbitrage,momentum
15165,86,momentum,mean_reversion
15165,87,mean_reversion,arbitrage
15165,88,arbitrage,mean_reversion
15165,89,mean_reversion,momentum
15165,90,momentum,risk_averse
15165,91,risk_averse,arbitrage
15165,92,arbitrage,mean_reversion
15165,93,mean_reversion,momentum
15165,94,momentum,arbitrage
15165,95,arbitrage,mean_reversion
15165,96,mean_reversion,contrarian
15165,97,contrarian,risk_averse
15165,98,risk_averse,mean_reversion
15165,99,mean_reversion,momentum
15347,10,momentum,mean_reversion
15347,22,mean_reversion,contrarian
15347,23,contrarian,momentum
15347,27,momentum,risk_averse
15347,29,risk_averse,momentum
15347,30,momentum,contrarian
15347,42,contrarian,momentum
15347,43,momentum,arbitrage
15347,44,arbitrage,mean_reversion
15347,45,mean_reversion,arbitrage
15347,46,arbitrage,momentum
15347,47,momentum,risk_averse
15347,49,risk_averse,momentum
15347,50,momentum,contrarian
15347,51,contrarian,momentum
15347,52,momentum,mean_reversion
15347,53,mean_reversion,arbitrage
15347,54,arbitrage,risk_averse
15347,55,risk_averse,contrarian
15347,56,contrarian,arbitrage
15347,57,arbitrage,mean_reversion
15347,58,mean_reversion,arbitrage
15347,59,arbitrage,contrarian
15347,60,contrarian,risk_averse
15347,61,risk_averse,arbitrage
15347,62,arbitrage,momentum
15347,79,momentum,arbitrage
15347,80,arbitrage,mean_reversion
15347,81,mean_reversion,momentum
15347,82,momentum,risk_averse
15347,83,risk_averse,momentum
15347,84,momentum,risk_averse
15347,85,risk_averse,contrarian
15347,86,contrarian,momentum
15347,87,momentum,mean_reversion
15347,88,mean_reversion,contrarian
15347,89,contrarian,arbitrage
15347,90,arbitrage,mean_reversion
15347,91,mean_reversion,contrarian
15347,92,contrarian,arbitrage
15347,93,arbitrage,momentum
15347,94,momentum,contrarian
15347,95,contrarian,arbitrage
15347,96,arbitrage,contrarian
15347,97,contrarian,momentum
15347,98,momentum,risk_averse
15347,99,risk_averse,mean_reversion
15816,10,momentum,arbitrage
15816,22,arbitrage,mean_reversion
15816,23,mean_reversion,momentum
15816,33,momentum,contrarian
15816,34,contrarian,arbitrage
15816,35,arbitrage,momentum
15816,36,momentum,risk_averse
15816,37,risk_averse,contrarian
15816,38,contrarian,arbitrage
15816,39,arbitrage,mean_reversion
15816,40,mean_reversion,risk_averse
15816,41,risk_averse,contrarian
15816,42,contrarian,risk_averse
15816,43,risk_averse,momentum
15816,44,momentum,risk_averse
15816,45,risk_averse,arbitrage
15816,46,arbitrage,momentum
15816,53,momentum,mean_reversion
15816,54,mean_reversion,risk_averse
15816,55,risk_averse,arbitrage
15816,56,arbitrage,momentum
15816,57,momentum,contrarian
15816,58,contrarian,risk_averse
15816,59,risk_averse,arbitrage
15816,60,arbitrage,contrarian
15816,61,contrarian,risk_averse
15816,62,risk_averse,momentum
15816,81,momentum,contrarian
15816,82,contrarian,momentum
15816,83,momentum,arbitrage
15816,84,arbitrage,momentum
15816,85,momentum,arbitrage
15816,86,arbitrage,mean_reversion
15816,87,mean_reversion,risk_averse
15816,88,risk_averse,mean_reversion
15816,89,mean_reversion,arbitrage
15816,90,arbitrage,contrarian
15816,93,contrarian,arbitrage
15816,94,arbitrage,risk_averse
15816,95,risk_averse,mean_reversion
15816,96,mean_reversion,momentum
15816,98,momentum,arbitrage
15816,99,arbitrage,contrarian
15322,10,momentum,risk_averse
15322,15,risk_averse,arbitrage
15322,20,arbitrage,mean_reversion
